snapshot_timestamp,snapshot_date,snapshot_time,snapshot_hour,snapshot_minute,video_id,video_title,published_at,published_date,published_hour,hours_since_published,days_since_published,current_views,current_likes,current_comments,views_per_hour,views_per_day,duration,url,engagement_rate,like_rate,comment_rate,momentum_score,engagement_per_hour
2025-08-20T09:57:09.596650,2025-08-20,09:57:09,9,,yK7-k2LtYss,Baby Sonic VS GIANT Robot Spider!!,2025-07-18T13:01:52+00:00,,13,795.92,33.2,33016,257,4,41.48,,8:51,https://www.youtube.com/watch?v=yK7-k2LtYss,0.79,0.78,0.01,1.21,0.33
2025-08-20T09:57:09.596650,2025-08-20,09:57:09,9,,yjSwzw-Umzw,Sonic and Bigfoot Find Aliens!,2025-07-28T19:00:50+00:00,,19,549.94,22.9,3483,59,2,6.33,,0:25,https://www.youtube.com/watch?v=yjSwzw-Umzw,1.75,1.69,0.06,0.26,0.11
2025-08-20T09:57:09.596650,2025-08-20,09:57:09,9,,yp9F9p2NWIk,GIANT Sonic Vs GIANT Pacman Shredder!!,2025-06-24T12:25:05+00:00,,12,1372.53,57.2,21734,319,10,15.83,,8:16,https://www.youtube.com/watch?v=yp9F9p2NWIk,1.51,1.47,0.05,0.27,0.24
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,0FgVkrBOVaY,"Baby Sonic, Shadow, and Amy Get Really Sick at School!!",2025-07-23T13:00:03+00:00,,13,676.13,28.2,88577,1028,9,131.01,,8:31,https://www.youtube.com/watch?v=0FgVkrBOVaY,1.17,1.16,0.01,4.49,1.53
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,0VAIvVsMubg,Dark HYPER Sonic VS Fleetway Super Sonic!!,2025-08-06T13:00:03+00:00,,13,340.13,14.2,3683,94,3,10.83,,8:16,https://www.youtube.com/watch?v=0VAIvVsMubg,2.63,2.55,0.08,0.71,0.29
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,1jQi7c5juKg,Sonic Gets TURNED Into Slime!!,2025-07-22T13:00:03+00:00,,13,700.13,29.2,32803,474,13,46.85,,8:42,https://www.youtube.com/watch?v=1jQi7c5juKg,1.48,1.44,0.04,1.55,0.7
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,1oYaNQV7100,Sonic and Shadow Race EVERYONE!!,2025-07-04T13:00:06+00:00,,13,1132.13,47.2,16792,304,2,14.83,,8:21,https://www.youtube.com/watch?v=1oYaNQV7100,1.82,1.81,0.01,0.31,0.27
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,1rPQFtnG-h4,Sonic Destroys Tung Tung Tung Sahur!,2025-05-31T21:06:36+00:00,,21,1940.02,80.8,21279,1278,19,10.97,,0:21,https://www.youtube.com/watch?v=1rPQFtnG-h4,6.1,6.01,0.09,0.13,0.67
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,2kvBq8C4468,The MOST Satisfying Sonic and Shadow Magnet Art!!,2025-07-02T13:00:10+00:00,,13,1180.13,49.2,90342,1307,10,76.55,,8:26,https://www.youtube.com/watch?v=2kvBq8C4468,1.46,1.45,0.01,1.53,1.12
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,2xA0-4z2v90,Super Sonic vs EVERY Sonic Form!!,2025-07-03T13:00:13+00:00,,13,1156.13,48.2,17947,636,14,15.52,,9:17,https://www.youtube.com/watch?v=2xA0-4z2v90,3.62,3.54,0.08,0.32,0.56
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,4GZdgEnUP68,Baby Sonic Throws Up a Rainbow At School!!,2025-07-11T13:00:09+00:00,,13,964.13,40.2,145410,1256,13,150.82,,10:37,https://www.youtube.com/watch?v=4GZdgEnUP68,0.87,0.86,0.01,3.66,1.32
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,4iCwIZkG53U,101 INSANE Ways Sonic Dies!,2025-08-01T13:00:09+00:00,,13,460.13,19.2,3969,80,3,8.63,,8:42,https://www.youtube.com/watch?v=4iCwIZkG53U,2.09,2.02,0.08,0.43,0.18
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,5Od7R6m53ps,Sonic is Dying!,2025-07-26T13:00:17+00:00,,13,604.13,25.2,7089,163,5,11.73,,9:28,https://www.youtube.com/watch?v=5Od7R6m53ps,2.37,2.3,0.07,0.45,0.28
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,6qSE6EuvHaA,How To Make Shadow Power Up In REAL Life!!,2025-08-16T13:00:17+00:00,,13,100.13,4.2,6387,144,4,63.79,,8:53,https://www.youtube.com/watch?v=6qSE6EuvHaA,2.32,2.25,0.06,12.33,1.48
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,6yi4LgFbb68,Super Sonic VS Super Mario!!,2025-07-09T13:00:12+00:00,,13,1012.13,42.2,12814,362,22,12.66,,13:42,https://www.youtube.com/watch?v=6yi4LgFbb68,3.0,2.83,0.17,0.29,0.38
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,7dA0zPQZkH4,Shadow Gets Turned Into ORBEEZ!!,2025-07-14T13:00:13+00:00,,13,892.13,37.2,23571,364,6,26.42,,10:15,https://www.youtube.com/watch?v=7dA0zPQZkH4,1.57,1.54,0.03,0.69,0.41
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,9Uf6IJWe7hc,Shin Sonic Is Dying!,2025-07-19T13:00:13+00:00,,13,772.13,32.2,27949,286,6,36.2,,15:09,https://www.youtube.com/watch?v=9Uf6IJWe7hc,1.04,1.02,0.02,1.09,0.38
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Brec5YyDhTs,Sonic Has a Crush on FAT Amy Rose!!,2025-07-08T13:00:24+00:00,,13,1036.12,43.2,25922,419,8,25.02,,8:07,https://www.youtube.com/watch?v=Brec5YyDhTs,1.65,1.62,0.03,0.57,0.41
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Etzbcn8iH3M,REACTING To If Sonic Was Actually In Jurassic Park!!,2025-08-02T13:00:34+00:00,,13,436.12,18.2,3279,104,3,7.52,,8:37,https://www.youtube.com/watch?v=Etzbcn8iH3M,3.26,3.17,0.09,0.39,0.25
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,EvMC3_AitQU,Amy Rose X Metal Sonic!?🤯,2025-06-30T12:30:30+00:00,,12,1228.62,51.2,4606,134,9,3.75,,8:08,https://www.youtube.com/watch?v=EvMC3_AitQU,3.1,2.91,0.2,0.07,0.12
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,EwVLhz0SP3E,Dark Super Sonic Vs Sonic EXE The Race!!,2025-06-27T14:46:23+00:00,,14,1298.36,54.1,19289,463,7,14.86,,10:25,https://www.youtube.com/watch?v=EwVLhz0SP3E,2.44,2.4,0.04,0.27,0.36
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Fng-F7bQEpM,REACTING To If Shin Sonic Was Actually REAL!!,2025-08-14T13:00:34+00:00,,13,148.12,6.2,6538,66,0,44.14,,8:55,https://www.youtube.com/watch?v=Fng-F7bQEpM,1.01,1.01,0.0,6.15,0.45
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,GPw1aO25fWk,"Sonic and Shadow Vs 9,918,125 Feet Fall!",2025-07-07T13:00:28+00:00,,13,1060.12,44.2,35000,601,5,33.02,,8:42,https://www.youtube.com/watch?v=GPw1aO25fWk,1.73,1.72,0.01,0.73,0.57
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,GVwKIAPUeLI,REACTING To The MOST REALISTIC Car Crashes!!,2025-08-07T13:00:25+00:00,,13,316.12,13.2,2897,76,0,9.16,,8:17,https://www.youtube.com/watch?v=GVwKIAPUeLI,2.62,2.62,0.0,0.65,0.24
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Gd0lVuLBnlk,GIANT Tornado Vs Shadows House!!,2025-08-10T13:00:33+00:00,,13,244.12,10.2,2690,53,1,11.02,,8:26,https://www.youtube.com/watch?v=Gd0lVuLBnlk,2.01,1.97,0.04,0.99,0.22
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,H_RS316KgVY,Sonic Becomes a Pokémon Master!!,2025-08-13T13:00:27+00:00,,13,172.12,7.2,2076,53,6,12.06,,9:20,https://www.youtube.com/watch?v=H_RS316KgVY,2.84,2.55,0.29,1.48,0.34
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Hq9V0AIlY1U,Shin Sonic VS Sprunki!!,2025-06-25T13:00:35+00:00,,13,1348.12,56.2,8661,198,4,6.42,,8:02,https://www.youtube.com/watch?v=Hq9V0AIlY1U,2.33,2.29,0.05,0.11,0.15
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,HvbHinNCc0A,Super Sonic Vs Super Pacman!!,2025-07-21T13:11:45+00:00,,13,723.94,30.2,4279,86,13,5.91,,8:02,https://www.youtube.com/watch?v=HvbHinNCc0A,2.31,2.01,0.3,0.19,0.14
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,J1LFy-NPu9Y,REACTING To Sonic Breaks Up With Amy!!,2025-08-15T13:00:36+00:00,,13,124.12,5.2,3014,53,2,24.28,,12:37,https://www.youtube.com/watch?v=J1LFy-NPu9Y,1.82,1.76,0.07,3.93,0.44
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,JLfzONH8qyI,Sonic and Shadow Vs Giant Shredder!!,2025-06-21T11:00:38+00:00,,11,1446.12,60.3,124610,1831,11,86.17,,9:27,https://www.youtube.com/watch?v=JLfzONH8qyI,1.48,1.47,0.01,1.41,1.27
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,L-jQO6mUlvU,REACTING To Sonic in First Person!!,2025-07-07T19:13:25+00:00,,19,1053.91,43.9,9908,355,28,9.4,,8:02,https://www.youtube.com/watch?v=L-jQO6mUlvU,3.87,3.58,0.28,0.21,0.36
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,L7nQuU9HPt0,How To Make Sonic Power Up In REAL Life!!,2025-08-09T13:00:40+00:00,,13,268.12,11.2,36843,889,6,137.41,,8:16,https://www.youtube.com/watch?v=L7nQuU9HPt0,2.43,2.41,0.02,11.29,3.34
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,M3OPiJjJ1-M,INSANE Sonic and Shadow LEGO Mech Suits!!,2025-07-20T13:00:38+00:00,,13,748.12,31.2,7782,221,5,10.4,,8:03,https://www.youtube.com/watch?v=M3OPiJjJ1-M,2.9,2.84,0.06,0.32,0.3
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,NESBqLhQ540,REACTING To If Sonic.EXE Was ACTUALLY Real!!,2025-08-08T13:00:50+00:00,,13,292.12,12.2,10841,231,4,37.11,,8:44,https://www.youtube.com/watch?v=NESBqLhQ540,2.17,2.13,0.04,2.82,0.8
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,NWCHt0jCGCM,Hyper Sonic VS Ultra Instinct Goku!!,2025-06-28T11:30:17+00:00,,11,1277.63,53.2,10220,305,7,8.0,,8:34,https://www.youtube.com/watch?v=NWCHt0jCGCM,3.05,2.98,0.07,0.15,0.24
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Oe_TfY7GtiI,Sonic In Real Life!!,2025-07-10T19:00:24+00:00,,19,982.12,40.9,10924,317,5,11.12,,14:16,https://www.youtube.com/watch?v=Oe_TfY7GtiI,2.95,2.9,0.05,0.27,0.33
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,OfWJY4mLc3w,Shin Sonic Vs GIANT Shredder!!,2025-08-05T13:00:46+00:00,,13,364.12,15.2,185729,2102,14,510.08,,8:24,https://www.youtube.com/watch?v=OfWJY4mLc3w,1.14,1.13,0.01,31.54,5.81
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Q94fCtXF6Zk,"Sonic and Shadow VS 9,912,745 Foot Fall!!",2025-08-11T13:01:00+00:00,,13,220.11,9.2,3801,84,2,17.27,,8:43,https://www.youtube.com/watch?v=Q94fCtXF6Zk,2.26,2.21,0.05,1.7,0.39
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,QRsjivVDIXs,Baby Sonic Gets Sick at School!,2025-07-06T13:00:58+00:00,,13,1084.12,45.2,378317,3850,32,348.96,,10:22,https://www.youtube.com/watch?v=QRsjivVDIXs,1.03,1.02,0.01,7.56,3.58
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,Qq4TGFTyJlw,Fake VS REAL Sonic!!,2025-07-13T13:00:49+00:00,,13,916.12,38.2,63354,930,6,69.15,,11:34,https://www.youtube.com/watch?v=Qq4TGFTyJlw,1.48,1.47,0.01,1.77,1.02
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,QtLBAfbS5I4,The Most SATISFYING Shin Sonic Magnet Art!!,2025-07-30T13:00:51+00:00,,13,508.12,21.2,42227,465,4,83.1,,8:17,https://www.youtube.com/watch?v=QtLBAfbS5I4,1.11,1.1,0.01,3.75,0.92
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,R6VS6xH2rDM,REACTING To Amy RUINS Everything!! (Funny Sonic Videos),2025-07-24T13:00:50+00:00,,13,652.12,27.2,9340,179,5,14.32,,8:10,https://www.youtube.com/watch?v=R6VS6xH2rDM,1.97,1.92,0.05,0.51,0.28
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,S70RmJeQQ8Q,REACTING To If Sonic.EXE Was Actually Human!,2025-07-17T13:00:51+00:00,,13,820.12,34.2,99129,2054,33,120.87,,8:21,https://www.youtube.com/watch?v=S70RmJeQQ8Q,2.11,2.07,0.03,3.44,2.54
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,SBZgodX_2xU,Sonic and Shadow VS BIG and Tiny Earths!!,2025-07-05T13:00:52+00:00,,13,1108.12,46.2,8861,201,5,8.0,,8:22,https://www.youtube.com/watch?v=SBZgodX_2xU,2.32,2.27,0.06,0.17,0.19
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,SKJpIJWZdDE,Shadow Slaps Italian Brainrot Tung Tung Tung Sahur To The Moon!,2025-06-01T21:08:12+00:00,,21,1915.99,79.8,12571,643,9,6.56,,0:23,https://www.youtube.com/watch?v=SKJpIJWZdDE,5.19,5.11,0.07,0.08,0.34
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,USJrbGSXyKk,EVERY Sonic Form Out of LEGOS!!,2025-07-31T13:00:52+00:00,,13,484.12,20.2,15432,318,2,31.88,,9:04,https://www.youtube.com/watch?v=USJrbGSXyKk,2.07,2.06,0.01,1.51,0.66
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,VkLJsuaC-6I,REACTING To I Got a Pet Bloodworm!!,2025-08-12T13:01:02+00:00,,13,196.11,8.2,6925,123,5,35.31,,9:32,https://www.youtube.com/watch?v=VkLJsuaC-6I,1.85,1.78,0.07,3.85,0.65
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,VnyEibvxXtM,Shin Sonic Gets Turned Into Play-Doh!!,2025-08-04T13:00:57+00:00,,13,388.12,16.2,68520,816,2,176.55,,10:32,https://www.youtube.com/watch?v=VnyEibvxXtM,1.19,1.19,0.0,10.28,2.11
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,WC9C4uqgnak,Hyper Sonic Vs Dark Shadow!!,2025-06-19T12:53:07+00:00,,12,1492.25,62.2,89610,2080,29,60.05,,9:10,https://www.youtube.com/watch?v=WC9C4uqgnak,2.35,2.32,0.03,0.95,1.41
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,WzJdcB1xw7Y,Sonic Prime Stunts In REAL Life!!,2025-07-16T13:01:04+00:00,,13,844.11,35.2,5488,178,8,6.5,,8:46,https://www.youtube.com/watch?v=WzJdcB1xw7Y,3.39,3.24,0.15,0.18,0.22
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,XaI0rDckzDU,Sonic VS Shadow Power Levels,2025-06-22T11:00:59+00:00,,11,1422.11,59.3,16065,496,14,11.3,,9:04,https://www.youtube.com/watch?v=XaI0rDckzDU,3.17,3.09,0.09,0.19,0.36
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,_9ZGyLOTCzU,REACTING To The MOST SUS Sonic and Amy Animations!!,2025-08-19T13:01:07+00:00,,13,28.11,1.2,9328,129,1,331.81,,8:16,https://www.youtube.com/watch?v=_9ZGyLOTCzU,1.39,1.38,0.01,152.81,4.62
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,_Sme5_9u_sk,Fleetway Super Sonic Vs Sonic EXE!!,2025-06-17T15:01:01+00:00,,15,1538.11,64.1,58763,1063,17,38.2,,8:22,https://www.youtube.com/watch?v=_Sme5_9u_sk,1.84,1.81,0.03,0.59,0.7
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,_uPTBXidQZU,REACTING To Italian Brainrot Vs GIANT Shredder!!,2025-07-20T18:00:34+00:00,,18,743.12,31.0,4029,90,4,5.42,,8:10,https://www.youtube.com/watch?v=_uPTBXidQZU,2.33,2.23,0.1,0.17,0.13
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,anmx1EF2M1k,Sonic Gets TURNED Into ORBEEZ!!,2025-07-01T13:00:08+00:00,,13,1204.13,50.2,31705,338,3,26.33,,8:38,https://www.youtube.com/watch?v=anmx1EF2M1k,1.08,1.07,0.01,0.51,0.28
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,d9BWLZ5PuXg,Hyper Sonic and Super Eggman TEAM UP To Save The World!!,2025-07-05T18:57:20+00:00,,18,1102.18,45.9,11659,423,7,10.58,,10:37,https://www.youtube.com/watch?v=d9BWLZ5PuXg,3.69,3.63,0.06,0.23,0.39
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,dLkWKcSfcss,Sonic Stunts IN REAL LIFE!!,2025-06-18T15:01:07+00:00,,15,1514.11,63.1,104103,2667,19,68.76,,8:36,https://www.youtube.com/watch?v=dLkWKcSfcss,2.58,2.56,0.02,1.07,1.77
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,foBO_kChpqM,REACTING To Spongebob Vs GIANT Shredder!!,2025-07-15T13:01:21+00:00,,13,868.11,36.2,41621,299,8,47.94,,11:27,https://www.youtube.com/watch?v=foBO_kChpqM,0.74,0.72,0.02,1.29,0.35
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,gN08UnQwV2s,The SCARIEST Sonic Animations On The Internet!,2025-07-25T13:01:31+00:00,,13,628.11,26.2,6853,65,1,10.91,,8:17,https://www.youtube.com/watch?v=gN08UnQwV2s,0.96,0.95,0.01,0.4,0.11
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,gdjyAmdbVxE,Baby Sonic Throws Up A Monster!!,2025-08-03T13:01:20+00:00,,13,412.11,17.2,24300,186,2,58.96,,10:06,https://www.youtube.com/watch?v=gdjyAmdbVxE,0.77,0.77,0.01,3.24,0.46
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,i-JVwYZU6Uc,Sonic Becomes EVERY Italian Brainrot  Character!!,2025-06-29T11:46:00+00:00,,11,1253.36,52.2,5661,135,4,4.52,,8:02,https://www.youtube.com/watch?v=i-JVwYZU6Uc,2.46,2.38,0.07,0.08,0.11
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,iynCh82AFX4,Super Sonic.EXE VS Dark Sonic!!,2025-06-16T15:01:13+00:00,,15,1562.11,65.1,110013,2591,59,70.43,,9:38,https://www.youtube.com/watch?v=iynCh82AFX4,2.41,2.36,0.05,1.07,1.7
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,k83fZE7I22I,REACTING To Italian Brainrot But They're All Babies!!,2025-07-29T13:01:32+00:00,,13,532.11,22.2,1901,40,1,3.57,,14:30,https://www.youtube.com/watch?v=k83fZE7I22I,2.16,2.1,0.05,0.15,0.08
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,mQdl6CwSebs,Sonic and Shadow Watch Sonic The Hedgehog 4 Concept Trailers!!,2025-06-23T12:01:32+00:00,,12,1397.11,58.2,19905,568,9,14.25,,8:23,https://www.youtube.com/watch?v=mQdl6CwSebs,2.9,2.85,0.05,0.24,0.41
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,nHEx6UgJbr0,REACTING To IF Sonic was Actually The Bad Guy!!,2025-07-27T13:01:31+00:00,,13,580.11,24.2,2935,98,8,5.06,,9:26,https://www.youtube.com/watch?v=nHEx6UgJbr0,3.61,3.34,0.27,0.2,0.18
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,oxCLQEulVSc,Sonic Finds Bigfoot!,2025-07-27T19:00:41+00:00,,19,574.12,23.9,4097,55,3,7.14,,0:25,https://www.youtube.com/watch?v=oxCLQEulVSc,1.42,1.34,0.07,0.29,0.1
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,qf4GbbvCopw,Sonic Gets Turned Into a Cursed Mini Figure!!,2025-08-18T13:01:26+00:00,,13,52.11,2.2,5630,85,1,108.05,,11:56,https://www.youtube.com/watch?v=qf4GbbvCopw,1.53,1.51,0.02,34.07,1.65
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,rTCZAFX0lfA,Sonic Vs Giant Shark! (JAWS),2025-07-28T13:01:40+00:00,,13,556.1,23.2,6537,92,3,11.76,,8:38,https://www.youtube.com/watch?v=rTCZAFX0lfA,1.45,1.41,0.05,0.49,0.17
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,rnDNrIDsrV4,REACTING To Sonic Murder Mystery!!,2025-08-17T13:01:34+00:00,,13,76.11,3.2,1574,32,1,20.68,,8:35,https://www.youtube.com/watch?v=rnDNrIDsrV4,2.1,2.03,0.06,4.96,0.43
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,rqOkCBNwh1E,Sonic and Shadow Vs Metallix!!,2025-07-12T13:01:37+00:00,,13,940.1,39.2,15433,491,18,16.42,,10:47,https://www.youtube.com/watch?v=rqOkCBNwh1E,3.3,3.18,0.12,0.41,0.54
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,uwAXhA2Nq9Y,101 Ways To Kill Sonic!!,2025-07-10T13:01:54+00:00,,13,988.1,41.2,18285,354,11,18.51,,12:15,https://www.youtube.com/watch?v=uwAXhA2Nq9Y,2.0,1.94,0.06,0.44,0.37
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,wmlDKtE93_0,The Most SATISFYING Sonic and Shadow Pancake Art!!,2025-06-28T21:33:02+00:00,,21,1267.58,52.8,41687,628,62,32.89,,8:02,https://www.youtube.com/watch?v=wmlDKtE93_0,1.66,1.51,0.15,0.61,0.54
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,x1MZl5ffTHI,Super Tails Vs Dark Sonic EXE!!,2025-08-20T13:01:51+00:00,,13,4.1,0.2,415,18,2,101.21,,8:12,https://www.youtube.com/watch?v=x1MZl5ffTHI,4.82,4.34,0.48,86.44,4.88
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,xXqlfaa5Faw,Dark Sonic VS The World!!,2025-06-20T11:01:58+00:00,,11,1470.1,61.3,143806,3806,46,97.82,,9:40,https://www.youtube.com/watch?v=xXqlfaa5Faw,2.68,2.65,0.03,1.57,2.62
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,y3e-5RDvA78,"Italian Brainrot Vs 9,874,895 Feet Fall!!",2025-07-08T21:27:11+00:00,,21,1027.68,42.8,8118,163,3,7.9,,8:07,https://www.youtube.com/watch?v=y3e-5RDvA78,2.04,2.01,0.04,0.18,0.16
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,yK7-k2LtYss,Baby Sonic VS GIANT Robot Spider!!,2025-07-18T13:01:52+00:00,,13,796.1,33.2,33021,257,4,41.48,,8:51,https://www.youtube.com/watch?v=yK7-k2LtYss,0.79,0.78,0.01,1.21,0.33
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,yjSwzw-Umzw,Sonic and Bigfoot Find Aliens!,2025-07-28T19:00:50+00:00,,19,550.12,22.9,3482,59,2,6.33,,0:25,https://www.youtube.com/watch?v=yjSwzw-Umzw,1.75,1.69,0.06,0.26,0.11
2025-08-20T10:07:52.482316,2025-08-20,10:07:52,10,,yp9F9p2NWIk,GIANT Sonic Vs GIANT Pacman Shredder!!,2025-06-24T12:25:05+00:00,,12,1372.71,57.2,21734,319,10,15.83,,8:16,https://www.youtube.com/watch?v=yp9F9p2NWIk,1.51,1.47,0.05,0.27,0.24
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,0FgVkrBOVaY,"Baby Sonic, Shadow, and Amy Get Really Sick at School!!",2025-07-23T13:00:03+00:00,,13,676.24,28.2,88577,1028,9,130.99,,8:31,https://www.youtube.com/watch?v=0FgVkrBOVaY,1.17,1.16,0.01,4.49,1.53
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,0VAIvVsMubg,Dark HYPER Sonic VS Fleetway Super Sonic!!,2025-08-06T13:00:03+00:00,,13,340.24,14.2,3683,94,3,10.82,,8:16,https://www.youtube.com/watch?v=0VAIvVsMubg,2.63,2.55,0.08,0.71,0.29
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,1jQi7c5juKg,Sonic Gets TURNED Into Slime!!,2025-07-22T13:00:03+00:00,,13,700.24,29.2,32806,474,13,46.85,,8:42,https://www.youtube.com/watch?v=1jQi7c5juKg,1.48,1.44,0.04,1.55,0.7
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,1oYaNQV7100,Sonic and Shadow Race EVERYONE!!,2025-07-04T13:00:06+00:00,,13,1132.23,47.2,16792,304,2,14.83,,8:21,https://www.youtube.com/watch?v=1oYaNQV7100,1.82,1.81,0.01,0.31,0.27
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,1rPQFtnG-h4,Sonic Destroys Tung Tung Tung Sahur!,2025-05-31T21:06:36+00:00,,21,1940.13,80.8,21279,1278,19,10.97,,0:21,https://www.youtube.com/watch?v=1rPQFtnG-h4,6.1,6.01,0.09,0.13,0.67
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,2kvBq8C4468,The MOST Satisfying Sonic and Shadow Magnet Art!!,2025-07-02T13:00:10+00:00,,13,1180.23,49.2,90346,1307,10,76.55,,8:26,https://www.youtube.com/watch?v=2kvBq8C4468,1.46,1.45,0.01,1.53,1.12
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,2xA0-4z2v90,Super Sonic vs EVERY Sonic Form!!,2025-07-03T13:00:13+00:00,,13,1156.23,48.2,17952,637,14,15.53,,9:17,https://www.youtube.com/watch?v=2xA0-4z2v90,3.63,3.55,0.08,0.32,0.56
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,4GZdgEnUP68,Baby Sonic Throws Up a Rainbow At School!!,2025-07-11T13:00:09+00:00,,13,964.23,40.2,145414,1256,13,150.81,,10:37,https://www.youtube.com/watch?v=4GZdgEnUP68,0.87,0.86,0.01,3.66,1.32
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,4iCwIZkG53U,101 INSANE Ways Sonic Dies!,2025-08-01T13:00:09+00:00,,13,460.23,19.2,3969,80,3,8.62,,8:42,https://www.youtube.com/watch?v=4iCwIZkG53U,2.09,2.02,0.08,0.43,0.18
2025-08-20T10:14:11.469555,2025-08-20,10:14:11,10,,5Od7R6m53ps,Sonic is Dying!,2025-07-26T13:00:17+00:00,,13,604.23,25.2,7089,163,5,11.73,,9:28,https://www.youtube.com/watch?v=5Od7R6m53ps,2.37,2.3,0.07,0.45,0.28
